time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0312583417794,-0.0195565638436,11.6731808704,0.023758090356,6.2465498398,0.0,0.00925702863492,0.0435167235671,2.61694767857,0.0253738083254,-0.193720245699,0.0,417.5254925414656,414.16413970154304,413.8965902306011,415.409055707742
1.3200000000000007,-0.0299218627815,-0.016461534034,11.8326705058,0.0252863247132,6.23498957821,0.0,0.0364364375777,0.0597968124619,2.69913222153,0.0256633764119,-0.190654251012,0.0,438.6807950875983,438.89859820803275,437.3174822544507,437.3417283752927
1.3800000000000008,-0.0269090934238,-0.0124535028538,11.9933916942,0.0264907905403,6.22425657795,0.0,0.0648884768958,0.0739195622849,2.65828523693,0.0055145124178,-0.162144152948,0.0,396.13419627445586,398.71132286515206,398.51820855747167,396.6722328759182
1.4400000000000008,-0.021778803425,-0.00747809520609,12.1555731936,0.0267902680558,6.214556707,0.0,0.107083952889,0.0919516576474,2.74748868283,0.00392371163957,-0.16072334328,0.0,441.2787630651073,441.37096219817096,440.2486570952103,440.11692488304243
1.5000000000000009,-0.0138740394083,-0.00139720510555,12.3237451314,0.0275641024982,6.2051983606,0.0,0.157371543137,0.110791867194,2.85789399326,0.0265702750542,-0.147860561859,0.0,447.21908658556265,448.2425955940812,447.3967076661992,449.23669695933125
1.560000000000001,-0.00291547119919,0.00577996022889,12.496560435,0.0294186861218,6.19662035492,0.0,0.2087219833,0.128604354646,2.9024232307,0.0384175467651,-0.134645053433,0.0,427.4208073356701,428.5255638112574,427.0002969165414,428.01014467697155
1.620000000000001,0.0115641907284,0.0141581365924,12.6751963262,0.0322950506133,6.18839089086,0.0,0.274788985672,0.150941800525,3.05161737492,0.062246323721,-0.14272044827,0.0,461.4753498485596,460.82074250852435,460.18866486873355,462.0722372136798
1.680000000000001,0.0302825940512,0.0239755991017,12.8637026777,0.0358689544816,6.17934167011,0.0,0.350099861171,0.176703056413,3.23130621357,0.0535790270897,-0.176500490829,0.0,472.3563527275215,469.7230241915961,471.9683237931908,471.3011575353509
1.740000000000001,0.0538515495377,0.0354576623203,13.0640402793,0.0393044200044,6.16866767276,0.0,0.436727402248,0.206399705188,3.44581377167,0.0637503210081,-0.180852392213,0.0,482.76266069508563,482.4063546704682,482.7865398594664,483.5553224078707
1.8000000000000012,0.0822895354963,0.0486051663865,13.2722044463,0.043312282798,6.15784116539,0.0,0.512205430767,0.23220742745,3.49268174505,0.0722829292761,-0.179634184517,0.0,431.7759376544875,431.84619252844675,434.0056336441854,434.7246520074962
1.8600000000000012,0.115632518771,0.0634370805834,13.4844795314,0.0480495044205,6.14681756078,0.0,0.600280084647,0.262627377405,3.58267267357,0.0897466785538,-0.193499618653,0.0,448.87476502451796,447.7154592500889,446.1470429607954,447.57554725305926
1.9200000000000013,0.154531987972,0.0802086888812,13.7024382311,0.0537912348763,6.13488413875,0.0,0.697513254456,0.296968252522,3.68205231884,0.105513612516,-0.212732848233,0.0,452.7368260965615,451.14810522227765,450.5936677647626,451.8740912651529
1.9800000000000013,0.19884856348,0.0989190654523,13.9219272212,0.0602253877559,6.12218311425,0.0,0.780739973987,0.327218775035,3.63416042351,0.110472616019,-0.209667513453,0.0,404.3616078218639,404.5886568870026,403.6766953551263,404.13531402594015
2.0400000000000014,0.248987635564,0.119780010975,14.1422835111,0.0666786728994,6.109730028,0.0,0.891739992258,0.368757718939,3.71048282108,0.100972372115,-0.203630121009,0.0,444.2529935982337,444.7054012377185,447.6435017008322,446.87975905840665
2.1000000000000014,0.306437687539,0.143412029441,14.3694424188,0.0731804109429,6.09777744494,0.0,1.02447363495,0.419608815048,3.86060226235,0.120086581059,-0.191590390505,0.0,470.1608268914453,471.056202941776,468.6496320803711,470.14251743953616
2.1600000000000015,0.371937201074,0.170170644503,14.6046239379,0.0804264835997,6.085969893,0.0,1.15995551424,0.473043159381,3.97797522009,0.122095524753,-0.210000895004,0.0,461.9539954966757,460.46311161881357,462.35167637478736,462.5224721519723
2.2200000000000015,0.445433089247,0.200129120177,14.8448839707,0.0874697171677,6.07326048507,0.0,1.29103934498,0.526209478027,4.03008084302,0.105756157714,-0.215735808935,0.0,442.99950358063774,442.48315745124836,443.8252683839367,442.4943417135822
2.2800000000000016,0.526769021719,0.233294224323,15.0869645023,0.0936861159995,6.06025886801,0.0,1.42126156729,0.579810548523,4.03880083502,0.0989222287522,-0.218677746296,0.0,430.87026924747397,430.5733851849472,429.67876698450397,429.1086968997765
